,block_height,no_nodes,no_edges,value_transacted,total_density,nodes_self,selfloop_value,old_nodes_in,ratio_oldin_totalin,value_to_old,old_density
168,445867.0,154.0,151.0,9620361777.0,0.006408624055682879,13.0,592611609.7857143,78.0,0.5131578947368421,2074356037.042424,0.009737827715355805
169,393132.0,6006.0,10086.0,1121806855389.0,0.0002796537351075236,1410.0,34831599586.56863,4876.0,0.48339446812729253,441989860716.01013,0.00031206360599363544
170,373679.0,2110.0,8640.0,1007066619952.0,0.0019415773968031388,478.0,139701615755.83334,5785.0,0.6694826987617174,510505218462.7761,0.002608388211998859
171,371120.0,6680.0,33286.0,2274299220341.0,0.0007460599089289605,1153.0,125142239121.75,3717.0,0.11166521464836122,857084322106.946,0.000285696372676115
172,390579.0,3331.0,7685.0,1754842387571.0,0.0006928273214673695,625.0,83310169474.85715,2675.0,0.34803538901899556,744352171924.866,0.0005752610298408079
173,352670.0,2995.0,6007.0,303694226365.0,0.0006698985059713194,538.0,45200781447.73809,3092.0,0.5146471371504661,162626701351.24167,0.00060366391463397
174,411217.0,5927.0,8000.0,1041422268181.0,0.00022776836936239832,909.0,81292300503.15195,3424.0,0.4279465066866642,419001123188.8346,0.00023961077599651037
175,367177.0,774.0,1368.0,272121475449.0,0.002286470712115286,144.0,15394432767.0,540.0,0.3944485025566107,151748206779.70477,0.0018790795806685567
176,391924.0,6456.0,36902.0,2327903697575.0,0.0008855032025163245,1043.0,129068119326.49377,27459.0,0.7440858466791318,1679618889386.523,0.0016807026554732977
177,393146.0,7318.0,45281.0,1284408722987.0,0.0008456497974836722,1447.0,280058330921.48004,39074.0,0.8629035819972616,637566415461.4355,0.0012826260768517323
178,343485.0,1803.0,3628.0,214573412020.0,0.001116649215175349,313.0,11190987465.333332,1638.0,0.45136401212455224,59034312239.246796,0.0010243220071296422
179,403390.0,1566.0,2297.0,370640468836.0,0.0009372488054872103,186.0,71308085517.86667,1001.0,0.4355961705831157,188981200887.46814,0.0008686309918394404
180,420799.0,5583.0,10664.0,3373261567250.0,0.0003421863461358645,1545.0,563823143221.625,6817.0,0.6391936240037506,2080113964217.631,0.00047242023097697944
181,415479.0,1282.0,2071.0,467151517782.0,0.0012610808882003992,335.0,36365734367.5,1070.0,0.5164092664092664,246210449167.76694,0.0011201505340638664
182,398287.0,4358.0,9270.0,1448162092743.0,0.0004882080636383161,579.0,32924279152.809525,3006.0,0.3242368676518175,225479582259.23166,0.00041416827928032903
183,415698.0,6980.0,14512.0,520014995812.0,0.00029790558741307836,643.0,82646336065.26668,10118.0,0.6971680562254531,290455772198.1145,0.0002714695248858255
184,378276.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,434139.0,7821.0,14207.0,1125145859448.0,0.00023229151235885025,646.0,120122685470.62158,5769.0,0.40603885135135137,548841959122.13934,0.00021919750245759034
186,382941.0,4859.0,11816.0,835009854571.0,0.000500571446194797,598.0,20003589358.783966,3813.0,0.3226707286113227,244503249564.63187,0.00032038115245925036
187,361438.0,4572.0,24589.0,1176032470788.0,0.00117658531580949,978.0,131942346080.56543,4668.0,0.18983326555510371,463860545091.2246,0.0005518354553971114
188,411615.0,7331.0,9169.0,2402901859701.0,0.00017062975947512506,1263.0,141319341531.83334,4711.0,0.5137404580152671,833201129850.523,0.00017899051176107836
189,380822.0,3425.0,5376.0,607949082912.0,0.0004584214475748687,629.0,45044821937.25,2322.0,0.43183931560349637,272559663733.39578,0.00045774500907992644
190,373734.0,1803.0,3454.0,423538165283.0,0.0010630943740947232,325.0,42373041145.66667,1983.0,0.5739507959479015,184368213656.35605,0.0011983765318034586
191,428625.0,7700.0,10245.0,1408858704808.0,0.0001728171815196104,989.0,149911353413.27777,5093.0,0.4970720281085302,634586963809.1061,0.00022387478404068862
192,354796.0,1926.0,9115.0,131191768637.0,0.0024584968510202154,218.0,14861222541.0,7852.0,0.861342694164107,73603988682.31078,0.0026942055927563174
193,431599.0,5029.0,9308.0,1243597280748.0,0.0003681115718174287,1071.0,114069676128.25856,4462.0,0.4793210871199914,717242264412.3286,0.00040338936710449354
194,437232.0,8937.0,15075.0,8795518996427.0,0.00018876540438395536,504.0,461055843055.22974,8264.0,0.5481560095516052,4366185262041.206,0.000295252250418271
195,404977.0,6959.0,14712.0,3424536614132.0,0.000303836857286019,1292.0,297682130337.86664,9779.0,0.6646503092503229,1344633541629.9102,0.0004981005660328935
196,369650.0,2050.0,7431.0,812942304062.0,0.0017690961682676855,312.0,58490234303.61905,1523.0,0.20492465016146394,337668767879.0802,0.0008863125488663018
197,403198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,380671.0,1004.0,1542.0,230856857011.0,0.001531262785349132,27.0,12088908046.833334,756.0,0.4899546338302009,98694264007.66034,0.00169734952343648
199,420949.0,1326.0,2058.0,457083251118.0,0.0011713480747886963,99.0,22949347429.833336,639.0,0.3103448275862069,275318591023.7129,0.0006140632135327095
